Time (us),Address,RSSI (dBm),Raw data,Connectable,Addr Type
24852705711,DF:F7:AE:55:E9:40,-28,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24854710810,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24856718863,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24858728130,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24860720005,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24866748960,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24868762606,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24870745987,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24872754163,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24874760713,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24880771287,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24882786726,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24884780402,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24888798731,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24890803559,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24892804288,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24894805859,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24896815165,DF:F7:AE:55:E9:40,-28,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24900847736,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24902834713,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24904840213,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24912904786,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24914862760,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24916866272,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24918871930,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24920876068,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24926911315,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24928910820,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24932909345,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24934914326,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24936915566,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24938924154,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24942929940,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24946946126,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24948949324,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24950958115,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24952966732,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24958988314,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24962987049,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24965006436,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24967002919,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24969038186,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24971022383,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24973021317,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24977020789,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24981038994,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24983044785,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24985057703,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24989085940,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24991069918,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24993074523,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24995089405,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24997091937,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
24999089593,DF:F7:AE:55:E9:40,-29,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25001093033,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25003103105,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25005111266,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25007104056,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25011112357,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25015126047,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25017138842,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25021146683,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25023146097,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25025172314,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25027159763,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25031180514,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25033181356,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25035187773,DF:F7:AE:55:E9:40,-28,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25037223788,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25039202789,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25041211359,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25047244480,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25049227593,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25051228060,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25053229244,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25057251972,DF:F7:AE:55:E9:40,-28,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25059246973,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25061251354,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25065280558,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25067266695,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25069285034,DF:F7:AE:55:E9:40,-28,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25071277032,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25073287634,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25075280921,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25081305874,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25083309289,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25085320603,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25087328510,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25091334138,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25093404064,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25095333500,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25099367094,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25101353985,DF:F7:AE:55:E9:40,-29,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25103360756,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25105372078,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25107377839,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25113405573,DF:F7:AE:55:E9:40,-29,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25115406826,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25117414397,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25119414743,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25121418109,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25127432368,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25129444400,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25131441613,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25133451749,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25137479235,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25139462566,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25141461889,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25143462270,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25145484337,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25151485390,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25155497077,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25159503263,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25161508871,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25163520042,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25165547961,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25167527571,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25171527697,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25173529375,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25175534635,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25177544819,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25179550574,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25181558669,DF:F7:AE:55:E9:40,-28,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25183567366,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25185583328,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25189589412,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25191591828,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25193588018,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25195592879,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25197594248,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25199596604,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25201600910,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25205665146,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25207625712,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25209637147,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25211637869,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25213640813,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25215652553,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25217684518,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25219662053,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25221664175,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25223664381,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25225675967,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25227670226,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25229676334,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25231687584,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25239729619,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25241732206,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25247732961,DF:F7:AE:55:E9:40,-27,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25251762099,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25253760757,DF:F7:AE:55:E9:40,-22,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25255750555,DF:F7:AE:55:E9:40,-24,0x1EFF4C00121900BF30F655D6A87F5F30BFD52419E7CA55502816E953FD0200,0,1
25259665455,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25265669511,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25267684923,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25269689174,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25277695089,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25281694196,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25287706593,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25289712410,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25291719589,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25293729204,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25299738949,EE:8F:EB:A5:4F:B6,-23,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25301748851,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25303761787,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25305747039,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25309767048,EE:8F:EB:A5:4F:B6,-27,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25311773730,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25313797733,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25315786513,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25321808945,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25323848131,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25325831227,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25327819535,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25329836431,EE:8F:EB:A5:4F:B6,-27,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25333839581,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25337854033,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25343870051,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25345872610,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25347872325,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25353886341,EE:8F:EB:A5:4F:B6,-28,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25355888019,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25357893259,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25359897319,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25361903733,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25363935356,EE:8F:EB:A5:4F:B6,-27,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25367940863,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25371938470,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25377975426,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25379952862,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25381964808,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25383989780,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25389992154,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25391995364,EE:8F:EB:A5:4F:B6,-22,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25393993744,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
25396002539,EE:8F:EB:A5:4F:B6,-24,0x1EFF4C001219007C748BB1FF30992E8969952F86990BFDF4454B0F4A370300,0,1
